player_id,player_name,season_id,season_name,team_id,team_name,position,appearances,minutes_played,goals,assists
25513,Oussama Idrissi,23586,2024/2025,10036,Pachuca,27,32,2356,1,9
37553543,John Kennedy,23586,2024/2025,10036,Pachuca,27,17,1129,15,1
37261638,Illian Hernandez,23586,2024/2025,10036,Pachuca,27,4,76,1,0
12789591,Carlos Moreno,23586,2024/2025,10036,Pachuca,24,32,2880,1,1
253204,Arturo González,23586,2024/2025,10036,Pachuca,27,19,695,1,1
253099,Luís Rodríguez,23586,2024/2025,10036,Pachuca,25,23,1385,1,1
37701410,Jorge Berlanga,23586,2024/2025,10036,Pachuca,25,16,1014,15,1
37706994,Owen González,23586,2024/2025,10036,Pachuca,27,22,1154,20,2
219451,Eduardo Bauermann,23586,2024/2025,10036,Pachuca,25,15,1292,19,1
37635191,Miguel Rodriguez,23586,2024/2025,10036,Pachuca,27,10,532,8,0
37590005,Alan Bautista,23586,2024/2025,10036,Pachuca,26,22,902,12,1
21318547,Pedro Pedraza,23586,2024/2025,10036,Pachuca,26,30,1670,26,0
37530859,Carlos Sánchez,23586,2024/2025,10036,Pachuca,25,22,1102,18,4
253633,Javier López,23586,2024/2025,10036,Pachuca,26,15,415,7,1
37554629,Jose Eulogio,23586,2024/2025,10036,Pachuca,24,2,180,4,0
37701412,Elías Montiel,23586,2024/2025,10036,Pachuca,26,27,2216,41,2
185976,Gustavo Cabral,23586,2024/2025,10036,Pachuca,25,14,1093,24,0
37571016,Santiago Homenchenko,23586,2024/2025,10036,Pachuca,26,10,469,10,0
34862033,Israel Luna,23586,2024/2025,10036,Pachuca,26,2,38,1,0
37542737,Daniel Alonso Aceves Patiño,23586,2024/2025,10036,Pachuca,25,17,1333,20,0
37566219,Andres Micolta,23586,2024/2025,10036,Pachuca,25,8,571,11,0
9617115,Sergio Barreto,23586,2024/2025,10036,Pachuca,25,19,1636,29,1
37677652,Sergio Adrián Hernández Hernández,23586,2024/2025,10036,Pachuca,27,12,525,8,2
1651,Salomón Rondón,23586,2024/2025,10036,Pachuca,27,30,2392,46,5
34862151,Bryan González,23586,2024/2025,10036,Pachuca,25,30,2580,45,1
