player_id,player_name,season_id,season_name,team_id,team_name,position,appearances,minutes_played,goals,assists
37527957,Esteban Lozano,19684,2022/2023,2687,America,27,1,13,3,0
37642955,Francisco Manuel García,19684,2022/2023,2687,America,27,1,12,0,0
255002,Alejandro Zendejas,19684,2022/2023,2687,America,27,34,2424,31,4
253957,Luis Malagón,19684,2022/2023,2687,America,24,11,990,27,0
185848,Jonathan Dos Santos,19684,2022/2023,2687,America,26,26,706,33,0
37253495,Israel Reyes,19684,2022/2023,2687,America,25,17,1523,24,0
233682,Diego Valdés,19684,2022/2023,2687,America,26,40,3080,1,12
253780,Henry Martín,19684,2022/2023,2687,America,27,42,3104,42,11
12867773,Brian Rodríguez,19684,2022/2023,2687,America,26,22,920,15,2
37666684,Miguel Vazquez,19684,2022/2023,2687,America,25,1,17,0,0
447092,Álvaro Fidalgo,19684,2022/2023,2687,America,26,41,3226,42,9
252601,Néstor Araujo,19684,2022/2023,2687,America,25,29,2226,1,2
13653174,Sebastián Cáceres,19684,2022/2023,2687,America,25,33,2797,2,1
