player_id,player_name,season_id,season_name,team_id,team_name,position,appearances,minutes_played,goals,assists
254209,Cristian Calderón,21623,2023/2024,2687,America,25,20,1424,11,1
255002,Alejandro Zendejas,21623,2023/2024,2687,America,27,42,2739,20,6
253957,Luis Malagón,21623,2023/2024,2687,America,24,41,3646,1,0
185848,Jonathan Dos Santos,21623,2023/2024,2687,America,26,43,3278,28,1
162216,Igor Lichnovsky,21623,2023/2024,2687,America,25,34,2802,2,2
37253495,Israel Reyes,21623,2023/2024,2687,America,25,29,2026,19,0
233682,Diego Valdés,21623,2023/2024,2687,America,26,37,2709,25,5
253780,Henry Martín,21623,2023/2024,2687,America,27,36,2539,18,10
10947888,Kevin Álvarez,21623,2023/2024,2687,America,25,32,2155,17,4
12867773,Brian Rodríguez,21623,2023/2024,2687,America,26,30,1376,12,3
539837,Javairô Dilrosun,21623,2023/2024,2687,America,27,15,797,8,3
447092,Álvaro Fidalgo,21623,2023/2024,2687,America,26,41,3361,1,6
37703531,Patricio Salas,21623,2023/2024,2687,America,27,4,35,0,0
252601,Néstor Araujo,21623,2023/2024,2687,America,25,6,529,4,0
37250424,Ramón Juárez,21623,2023/2024,2687,America,25,30,2001,16,0
13653174,Sebastián Cáceres,21623,2023/2024,2687,America,25,26,1956,14,1
