player_id,player_name,season_id,season_name,team_id,team_name,position,appearances,minutes_played,goals,assists
37547063,Franco Romero,23586,2024/2025,967,Toluca,26,13,843,10,0
254021,Alexis Vega,23586,2024/2025,967,Toluca,27,36,2714,35,11
5345,Pau López,23586,2024/2025,967,Toluca,24,10,900,1,0
25939688,Frankie Amaya,23586,2024/2025,967,Toluca,26,15,379,5,2
159493,Héctor Herrera,23586,2024/2025,967,Toluca,26,12,457,7,2
37612220,Luis Navarrete,23586,2024/2025,967,Toluca,25,1,5,1,0
37625402,Everardo López,23586,2024/2025,967,Toluca,25,12,773,10,0
37764950,Klever Castillo,23586,2024/2025,967,Toluca,26,2,67,1,0
254163,Diego Barbosa,23586,2024/2025,967,Toluca,25,14,966,9,1
37686005,Victor Arteaga,23586,2024/2025,967,Toluca,26,21,828,9,0
5956444,Helinho,23586,2024/2025,967,Toluca,26,21,772,12,0
37578940,Juan Dominguez,23586,2024/2025,967,Toluca,27,30,1520,18,3
535499,Robert Morales,23586,2024/2025,967,Toluca,27,17,603,7,1
34907430,Federico Pereira,23586,2024/2025,967,Toluca,25,25,2200,28,0
253322,Antonio Briseño,23586,2024/2025,967,Toluca,25,5,286,2,0
37543377,Isaías Violante,23586,2024/2025,967,Toluca,27,27,1376,18,4
253547,Luis García,23586,2024/2025,967,Toluca,24,5,450,1,0
20683407,Brian García,23586,2024/2025,967,Toluca,25,25,1692,20,1
8056315,Bruno Méndez,23586,2024/2025,967,Toluca,25,21,1606,27,0
254080,Jesús Ricardo Angulo,23586,2024/2025,967,Toluca,26,34,1964,21,8
20336077,Marcel Ruíz,23586,2024/2025,967,Toluca,26,35,2956,1,7
2823116,Ivan López,23586,2024/2025,967,Toluca,27,21,643,6,1
159455,Paulinho,23586,2024/2025,967,Toluca,27,34,2838,36,7
217813,Luan Garcia,23586,2024/2025,967,Toluca,25,30,2384,1,0
253737,Jesús Gallardo,23586,2024/2025,967,Toluca,25,33,2721,31,7
